trees,splits1,splits5,splits10,splits20,splits50,splits100
1,0.396094839609492,0.414225941422602,0.386331938633201,0.369595536959561,0.405857740585782,0.389121338912142
2,0.396094839609492,0.411436541143662,0.362622036262211,0.361227336122741,0.386331938633201,0.387726638772672
3,0.397489539748962,0.376569037656911,0.354253835425391,0.32357043235705,0.368200836820091,0.368200836820091
4,0.377963737796381,0.389121338912142,0.34728033472804,0.32357043235705,0.355648535564861,0.368200836820091
5,0.389121338912142,0.389121338912142,0.34030683403069,0.3305439330544,0.35146443514645,0.35146443514645
6,0.394700139470022,0.369595536959561,0.34030683403069,0.316596931659699,0.34309623430963,0.33333333333334
7,0.397489539748962,0.34728033472804,0.3305439330544,0.317991631799169,0.317991631799169,0.33333333333334
8,0.394700139470022,0.34588563458857,0.32496513249652,0.309623430962349,0.316596931659699,0.32496513249652
9,0.382147838214791,0.32078103207811,0.32078103207811,0.309623430962349,0.32217573221758,0.32357043235705
10,0.386331938633201,0.32496513249652,0.317991631799169,0.311018131101819,0.302649930264999,0.315202231520229
11,0.377963737796381,0.32496513249652,0.32357043235705,0.305439330543939,0.304044630404469,0.305439330543939
12,0.370990237099031,0.32078103207811,0.319386331938639,0.306834030683409,0.290097629009769,0.305439330543939
13,0.370990237099031,0.319386331938639,0.304044630404469,0.306834030683409,0.285913528591358,0.308228730822879
14,0.375174337517441,0.312412831241289,0.290097629009769,0.304044630404469,0.294281729428179,0.317991631799169
15,0.376569037656911,0.305439330543939,0.294281729428179,0.291492329149239,0.291492329149239,0.312412831241289
16,0.361227336122741,0.306834030683409,0.297071129707119,0.292887029288709,0.290097629009769,0.302649930264999
17,0.366806136680621,0.306834030683409,0.295676429567649,0.292887029288709,0.291492329149239,0.299860529986059
18,0.364016736401681,0.302649930264999,0.292887029288709,0.292887029288709,0.280334728033478,0.301255230125529
19,0.364016736401681,0.299860529986059,0.295676429567649,0.283124128312418,0.276150627615068,0.287308228730829
20,0.358437935843801,0.301255230125529,0.301255230125529,0.284518828451888,0.273361227336128,0.284518828451888
21,0.35146443514645,0.291492329149239,0.306834030683409,0.287308228730829,0.273361227336128,0.285913528591358
22,0.35006973500698,0.294281729428179,0.308228730822879,0.287308228730829,0.277545327754538,0.276150627615068
23,0.34867503486751,0.283124128312418,0.308228730822879,0.294281729428179,0.276150627615068,0.270571827057188
24,0.35006973500698,0.281729428172948,0.308228730822879,0.287308228730829,0.278940027894008,0.280334728033478
25,0.35006973500698,0.288702928870299,0.306834030683409,0.290097629009769,0.271966527196658,0.284518828451888
26,0.34867503486751,0.287308228730829,0.305439330543939,0.290097629009769,0.274755927475598,0.274755927475598
27,0.34728033472804,0.292887029288709,0.306834030683409,0.287308228730829,0.273361227336128,0.270571827057188
28,0.34588563458857,0.294281729428179,0.292887029288709,0.285913528591358,0.274755927475598,0.276150627615068
29,0.3444909344491,0.291492329149239,0.291492329149239,0.285913528591358,0.271966527196658,0.278940027894008
30,0.3444909344491,0.290097629009769,0.288702928870299,0.283124128312418,0.267782426778248,0.274755927475598
31,0.34728033472804,0.290097629009769,0.290097629009769,0.283124128312418,0.264993026499308,0.274755927475598
32,0.35006973500698,0.290097629009769,0.287308228730829,0.276150627615068,0.267782426778248,0.270571827057188
33,0.35146443514645,0.288702928870299,0.285913528591358,0.269177126917718,0.260808926080898,0.267782426778248
34,0.34309623430963,0.288702928870299,0.284518828451888,0.263598326359838,0.259414225941428,0.271966527196658
35,0.34170153417016,0.290097629009769,0.280334728033478,0.260808926080898,0.258019525801958,0.269177126917718
36,0.34030683403069,0.290097629009769,0.288702928870299,0.267782426778248,0.260808926080898,0.269177126917718
37,0.34170153417016,0.294281729428179,0.284518828451888,0.270571827057188,0.260808926080898,0.269177126917718
38,0.33751743375175,0.295676429567649,0.284518828451888,0.264993026499308,0.263598326359838,0.271966527196658
39,0.33472803347281,0.298465829846589,0.283124128312418,0.264993026499308,0.263598326359838,0.269177126917718
40,0.33472803347281,0.298465829846589,0.277545327754538,0.271966527196658,0.264993026499308,0.267782426778248
41,0.33891213389122,0.294281729428179,0.278940027894008,0.273361227336128,0.262203626220368,0.273361227336128
42,0.33751743375175,0.297071129707119,0.277545327754538,0.273361227336128,0.263598326359838,0.274755927475598
43,0.34030683403069,0.299860529986059,0.277545327754538,0.278940027894008,0.263598326359838,0.277545327754538
44,0.34309623430963,0.298465829846589,0.280334728033478,0.278940027894008,0.264993026499308,0.283124128312418
45,0.34728033472804,0.297071129707119,0.281729428172948,0.281729428172948,0.269177126917718,0.277545327754538
46,0.34867503486751,0.297071129707119,0.283124128312418,0.278940027894008,0.273361227336128,0.273361227336128
47,0.34867503486751,0.294281729428179,0.280334728033478,0.284518828451888,0.266387726638778,0.274755927475598
48,0.34728033472804,0.294281729428179,0.280334728033478,0.287308228730829,0.267782426778248,0.271966527196658
49,0.34588563458857,0.288702928870299,0.280334728033478,0.283124128312418,0.260808926080898,0.264993026499308
50,0.34588563458857,0.288702928870299,0.284518828451888,0.280334728033478,0.260808926080898,0.269177126917718
51,0.34588563458857,0.287308228730829,0.285913528591358,0.283124128312418,0.259414225941428,0.269177126917718
52,0.35006973500698,0.290097629009769,0.285913528591358,0.284518828451888,0.259414225941428,0.266387726638778
53,0.35146443514645,0.292887029288709,0.283124128312418,0.280334728033478,0.258019525801958,0.263598326359838
54,0.35285913528592,0.292887029288709,0.278940027894008,0.280334728033478,0.258019525801958,0.266387726638778
55,0.35285913528592,0.290097629009769,0.280334728033478,0.281729428172948,0.259414225941428,0.264993026499308
56,0.35006973500698,0.292887029288709,0.274755927475598,0.278940027894008,0.253835425383548,0.264993026499308
57,0.34867503486751,0.292887029288709,0.271966527196658,0.281729428172948,0.255230125523018,0.267782426778248
58,0.35006973500698,0.288702928870299,0.273361227336128,0.283124128312418,0.260808926080898,0.263598326359838
59,0.34588563458857,0.288702928870299,0.274755927475598,0.281729428172948,0.266387726638778,0.264993026499308
60,0.34728033472804,0.290097629009769,0.276150627615068,0.276150627615068,0.269177126917718,0.262203626220368
61,0.34588563458857,0.295676429567649,0.278940027894008,0.277545327754538,0.267782426778248,0.264993026499308
62,0.3444909344491,0.295676429567649,0.278940027894008,0.277545327754538,0.266387726638778,0.266387726638778
63,0.34588563458857,0.294281729428179,0.281729428172948,0.276150627615068,0.264993026499308,0.270571827057188
64,0.34728033472804,0.294281729428179,0.283124128312418,0.277545327754538,0.263598326359838,0.270571827057188
65,0.34588563458857,0.294281729428179,0.285913528591358,0.276150627615068,0.264993026499308,0.263598326359838
66,0.34309623430963,0.297071129707119,0.287308228730829,0.271966527196658,0.263598326359838,0.263598326359838
67,0.3444909344491,0.299860529986059,0.285913528591358,0.274755927475598,0.263598326359838,0.269177126917718
68,0.3444909344491,0.295676429567649,0.284518828451888,0.273361227336128,0.262203626220368,0.269177126917718
69,0.3444909344491,0.298465829846589,0.284518828451888,0.273361227336128,0.262203626220368,0.269177126917718
70,0.34728033472804,0.301255230125529,0.285913528591358,0.274755927475598,0.264993026499308,0.269177126917718
71,0.34728033472804,0.297071129707119,0.284518828451888,0.274755927475598,0.262203626220368,0.266387726638778
72,0.35006973500698,0.295676429567649,0.284518828451888,0.274755927475598,0.262203626220368,0.264993026499308
73,0.35006973500698,0.297071129707119,0.283124128312418,0.274755927475598,0.260808926080898,0.263598326359838
74,0.34728033472804,0.298465829846589,0.283124128312418,0.271966527196658,0.262203626220368,0.267782426778248
75,0.34309623430963,0.299860529986059,0.284518828451888,0.271966527196658,0.264993026499308,0.271966527196658
76,0.34309623430963,0.292887029288709,0.283124128312418,0.273361227336128,0.263598326359838,0.270571827057188
77,0.34309623430963,0.292887029288709,0.287308228730829,0.270571827057188,0.264993026499308,0.269177126917718
78,0.34030683403069,0.295676429567649,0.288702928870299,0.264993026499308,0.259414225941428,0.266387726638778
79,0.34030683403069,0.292887029288709,0.287308228730829,0.264993026499308,0.260808926080898,0.270571827057188
80,0.33612273361228,0.292887029288709,0.284518828451888,0.263598326359838,0.262203626220368,0.269177126917718
81,0.34030683403069,0.294281729428179,0.281729428172948,0.263598326359838,0.263598326359838,0.266387726638778
82,0.34030683403069,0.294281729428179,0.283124128312418,0.260808926080898,0.263598326359838,0.269177126917718
83,0.34170153417016,0.297071129707119,0.281729428172948,0.260808926080898,0.263598326359838,0.271966527196658
84,0.34309623430963,0.298465829846589,0.284518828451888,0.266387726638778,0.259414225941428,0.271966527196658
85,0.34030683403069,0.298465829846589,0.284518828451888,0.271966527196658,0.258019525801958,0.273361227336128
86,0.3444909344491,0.297071129707119,0.285913528591358,0.270571827057188,0.262203626220368,0.271966527196658
87,0.34728033472804,0.295676429567649,0.283124128312418,0.269177126917718,0.264993026499308,0.271966527196658
88,0.34728033472804,0.299860529986059,0.281729428172948,0.270571827057188,0.264993026499308,0.267782426778248
89,0.34030683403069,0.298465829846589,0.281729428172948,0.270571827057188,0.263598326359838,0.269177126917718
90,0.34170153417016,0.297071129707119,0.284518828451888,0.271966527196658,0.266387726638778,0.267782426778248
91,0.34728033472804,0.294281729428179,0.285913528591358,0.271966527196658,0.266387726638778,0.267782426778248
92,0.34728033472804,0.294281729428179,0.287308228730829,0.271966527196658,0.263598326359838,0.267782426778248
93,0.34588563458857,0.295676429567649,0.287308228730829,0.273361227336128,0.264993026499308,0.264993026499308
94,0.34170153417016,0.295676429567649,0.285913528591358,0.276150627615068,0.270571827057188,0.266387726638778
95,0.34170153417016,0.295676429567649,0.285913528591358,0.278940027894008,0.271966527196658,0.266387726638778
96,0.34309623430963,0.297071129707119,0.287308228730829,0.276150627615068,0.267782426778248,0.266387726638778
97,0.34030683403069,0.299860529986059,0.285913528591358,0.273361227336128,0.264993026499308,0.266387726638778
98,0.34030683403069,0.299860529986059,0.288702928870299,0.278940027894008,0.264993026499308,0.266387726638778
99,0.34030683403069,0.297071129707119,0.287308228730829,0.280334728033478,0.263598326359838,0.266387726638778
100,0.34030683403069,0.295676429567649,0.290097629009769,0.277545327754538,0.262203626220368,0.267782426778248
101,0.34170153417016,0.298465829846589,0.287308228730829,0.276150627615068,0.262203626220368,0.271966527196658
102,0.34170153417016,0.298465829846589,0.287308228730829,0.274755927475598,0.266387726638778,0.273361227336128
103,0.34030683403069,0.298465829846589,0.287308228730829,0.276150627615068,0.263598326359838,0.270571827057188
104,0.34030683403069,0.298465829846589,0.288702928870299,0.276150627615068,0.264993026499308,0.262203626220368
105,0.34030683403069,0.297071129707119,0.290097629009769,0.274755927475598,0.264993026499308,0.263598326359838
106,0.34170153417016,0.297071129707119,0.291492329149239,0.276150627615068,0.264993026499308,0.267782426778248
107,0.33612273361228,0.292887029288709,0.291492329149239,0.273361227336128,0.266387726638778,0.270571827057188
108,0.33612273361228,0.290097629009769,0.292887029288709,0.274755927475598,0.262203626220368,0.269177126917718
109,0.33891213389122,0.292887029288709,0.291492329149239,0.273361227336128,0.263598326359838,0.269177126917718
110,0.34309623430963,0.294281729428179,0.292887029288709,0.273361227336128,0.266387726638778,0.266387726638778
111,0.34309623430963,0.294281729428179,0.294281729428179,0.273361227336128,0.269177126917718,0.266387726638778
112,0.34170153417016,0.291492329149239,0.294281729428179,0.274755927475598,0.269177126917718,0.262203626220368
113,0.34170153417016,0.292887029288709,0.292887029288709,0.267782426778248,0.266387726638778,0.263598326359838
114,0.34030683403069,0.292887029288709,0.288702928870299,0.267782426778248,0.264993026499308,0.264993026499308
115,0.34170153417016,0.294281729428179,0.287308228730829,0.266387726638778,0.266387726638778,0.264993026499308
116,0.34170153417016,0.297071129707119,0.290097629009769,0.270571827057188,0.264993026499308,0.263598326359838
117,0.33891213389122,0.294281729428179,0.288702928870299,0.270571827057188,0.264993026499308,0.263598326359838
118,0.33891213389122,0.295676429567649,0.285913528591358,0.269177126917718,0.266387726638778,0.263598326359838
119,0.33891213389122,0.294281729428179,0.287308228730829,0.269177126917718,0.267782426778248,0.262203626220368
120,0.33891213389122,0.294281729428179,0.287308228730829,0.269177126917718,0.267782426778248,0.260808926080898
121,0.33891213389122,0.294281729428179,0.287308228730829,0.269177126917718,0.267782426778248,0.262203626220368
122,0.33891213389122,0.294281729428179,0.285913528591358,0.270571827057188,0.266387726638778,0.260808926080898
123,0.33891213389122,0.295676429567649,0.285913528591358,0.270571827057188,0.267782426778248,0.264993026499308
124,0.34030683403069,0.297071129707119,0.288702928870299,0.269177126917718,0.271966527196658,0.263598326359838
125,0.33751743375175,0.298465829846589,0.290097629009769,0.273361227336128,0.270571827057188,0.258019525801958
126,0.33891213389122,0.297071129707119,0.292887029288709,0.271966527196658,0.270571827057188,0.256624825662488
127,0.33891213389122,0.298465829846589,0.292887029288709,0.270571827057188,0.270571827057188,0.255230125523018
128,0.33891213389122,0.299860529986059,0.291492329149239,0.274755927475598,0.269177126917718,0.256624825662488
129,0.33891213389122,0.299860529986059,0.292887029288709,0.269177126917718,0.271966527196658,0.253835425383548
130,0.34030683403069,0.295676429567649,0.290097629009769,0.269177126917718,0.271966527196658,0.258019525801958
131,0.33891213389122,0.297071129707119,0.288702928870299,0.269177126917718,0.274755927475598,0.259414225941428
132,0.33891213389122,0.295676429567649,0.290097629009769,0.269177126917718,0.274755927475598,0.259414225941428
133,0.33612273361228,0.297071129707119,0.291492329149239,0.266387726638778,0.273361227336128,0.259414225941428
134,0.33891213389122,0.297071129707119,0.291492329149239,0.267782426778248,0.271966527196658,0.259414225941428
135,0.33891213389122,0.295676429567649,0.291492329149239,0.269177126917718,0.269177126917718,0.259414225941428
136,0.33891213389122,0.294281729428179,0.291492329149239,0.267782426778248,0.269177126917718,0.259414225941428
137,0.34030683403069,0.292887029288709,0.292887029288709,0.267782426778248,0.270571827057188,0.256624825662488
138,0.33891213389122,0.291492329149239,0.292887029288709,0.267782426778248,0.270571827057188,0.258019525801958
139,0.33751743375175,0.292887029288709,0.294281729428179,0.270571827057188,0.270571827057188,0.256624825662488
140,0.33751743375175,0.294281729428179,0.295676429567649,0.270571827057188,0.269177126917718,0.259414225941428
141,0.33612273361228,0.295676429567649,0.292887029288709,0.267782426778248,0.264993026499308,0.260808926080898
142,0.33751743375175,0.292887029288709,0.291492329149239,0.270571827057188,0.263598326359838,0.260808926080898
143,0.33751743375175,0.292887029288709,0.292887029288709,0.269177126917718,0.264993026499308,0.262203626220368
144,0.33891213389122,0.294281729428179,0.290097629009769,0.270571827057188,0.266387726638778,0.259414225941428
145,0.33891213389122,0.292887029288709,0.290097629009769,0.270571827057188,0.266387726638778,0.259414225941428
146,0.34170153417016,0.292887029288709,0.290097629009769,0.269177126917718,0.267782426778248,0.255230125523018
147,0.34309623430963,0.291492329149239,0.290097629009769,0.270571827057188,0.266387726638778,0.258019525801958
148,0.34309623430963,0.294281729428179,0.290097629009769,0.270571827057188,0.267782426778248,0.259414225941428
149,0.34309623430963,0.298465829846589,0.291492329149239,0.269177126917718,0.267782426778248,0.267782426778248
150,0.33891213389122,0.298465829846589,0.292887029288709,0.267782426778248,0.269177126917718,0.263598326359838
